team_id,league_id,season,position,points,played,wins,draws,losses,goals_for,goals_against,goal_diff,win_rate,goals_per_match,home_wins,away_wins,injury_count,shots_total,shots_on_goal,shots_off_goal,shots_blocked,shots_inside_box,shots_outside_box,fouls_committed,fouls_drawn,corners_taken,offsides,ball_possession_avg,yellow_cards,red_cards,passes_total,passes_accurate,passes_accuracy_pct,passes_key,attacks_total,attacks_dangerous,goalkeeper_saves,goalkeeper_saves_pct,venue_id,venue_name,venue_capacity,coach_id,coach_name,coach_nationality,team_formation_most_used,avg_team_age,home_shots_avg,away_shots_avg,home_possession_avg,away_possession_avg,home_corners_avg,away_corners_avg,home_cards_avg,away_cards_avg,top_scorer_goals,top_scorer_assists,top_scorer_rating,squad_market_value,squad_avg_age,squad_foreign_players,players_injured_current,players_suspended_current,last_5_matches_wins,last_5_matches_goals_for,last_5_matches_goals_against,form_trend,matches_clean_sheets,matches_failed_to_score,recent_match_possession,recent_match_shots,recent_match_corners,recent_match_cards,recent_match_fouls,recent_match_offsides,recent_match_lineup_changes,recent_match_substitutions,avg_odds_win,avg_odds_draw,avg_odds_lose,bookmaker_confidence,prediction_accuracy_score
548,140,2025,11,2,2,0,2,0,3,3,0,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.83,0.0,25.85,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
530,140,2025,13,1,2,0,1,1,2,3,-1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,6.4475,0.0,27.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
538,140,2025,15,1,2,0,1,1,1,3,-2,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,6.4575000000000005,0.0,25.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
798,140,2025,16,1,2,0,1,1,1,4,-3,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,4.8075,0.0,27.05,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
536,140,2025,17,0,1,0,0,1,2,3,-1,0.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.6975,0.0,25.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
727,140,2025,10,3,2,1,0,1,1,1,0,0.5,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.1825,0.0,27.25,20.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
539,140,2025,18,0,2,0,0,2,3,5,-2,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.334999999999999,0.0,25.57894736842105,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
547,140,2025,20,0,2,0,0,2,1,8,-7,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.359999999999999,0.0,26.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
718,140,2025,19,0,2,0,0,2,0,5,-5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.58,0.0,27.25,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
80,61,2025,1,6,2,2,0,0,4,0,4,1.0,2.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,6.0475,0.0,24.45,17.0,0.0,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
96,61,2025,2,6,2,2,0,0,3,0,3,1.0,1.5,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,5.655,0.0,22.45,19.0,0.0,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
85,61,2025,3,6,2,2,0,0,2,0,2,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,3.0,2.0,5.223500000000001,0.0,23.8,20.0,0.0,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
95,61,2025,4,6,2,2,0,0,2,0,2,1.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.23,0.0,21.9,18.0,0.0,0.0,2.0,0.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
97,61,2025,6,3,2,1,0,1,4,1,3,0.5,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.562499999999999,0.0,25.263157894736842,20.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
81,61,2025,7,3,2,1,0,1,5,3,2,0.5,2.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,2.0,5.9225,0.0,26.45,16.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
91,61,2025,8,3,2,1,0,1,3,2,1,0.5,1.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.742500000000001,0.0,24.9,19.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
84,61,2025,9,3,2,1,0,1,3,2,1,0.5,1.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.645000000000001,0.0,25.55,20.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
116,61,2025,10,3,2,1,0,1,2,2,0,0.5,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.965,0.0,26.15,20.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
77,61,2025,11,3,2,1,0,1,1,1,0,0.5,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,6.0975,0.0,25.65,20.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
108,61,2025,12,3,2,1,0,1,2,3,-1,0.5,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,2.0,5.7575,0.0,25.25,19.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
94,61,2025,13,3,2,1,0,1,1,4,-3,0.5,0.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.53,0.0,24.4,20.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
79,61,2025,5,4,2,1,1,0,4,3,1,0.5,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,5.88,0.0,23.75,20.0,0.0,0.0,1.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
106,61,2025,14,1,2,0,1,1,3,5,-2,0.0,1.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,5.04,0.0,25.35,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
83,61,2025,15,0,2,0,0,2,0,2,-2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.6975,0.0,25.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
111,61,2025,16,0,2,0,0,2,2,5,-3,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.58,0.0,25.55,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
114,61,2025,17,0,2,0,0,2,2,6,-4,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.5425,0.0,27.85,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
112,61,2025,18,0,2,0,0,2,0,4,-4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.9399999999999995,0.0,24.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
157,78,2025,1,3,1,1,0,0,6,0,6,1.0,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,3.0,2.0,5.483499999999999,0.0,27.6,19.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
169,78,2025,2,3,1,1,0,0,4,1,3,1.0,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,6.010000000000001,0.0,24.15,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
161,78,2025,3,3,1,1,0,0,3,1,2,1.0,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,4.55,0.0,24.9,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
170,78,2025,4,3,1,1,0,0,3,1,2,1.0,3.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.48,0.0,26.55,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
182,78,2025,5,3,1,1,0,0,2,1,1,1.0,2.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.970000000000001,0.0,26.25,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
167,78,2025,6,3,1,1,0,0,2,1,1,1.0,2.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,1.0,5.205,0.0,25.5,20.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
192,78,2025,7,3,1,1,0,0,1,0,1,1.0,1.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,2.0,5.505,0.0,26.1,20.0,0.0,0.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
165,78,2025,8,1,1,0,1,0,3,3,0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,4.0,0.0,5.5409999999999995,0.0,26.35,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
186,78,2025,9,1,1,0,1,0,3,3,0,0.0,3.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.545,0.0,25.3,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
175,78,2025,10,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,5.445,0.0,25.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
163,78,2025,11,1,1,0,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,2.0,2.0,5.05,0.0,26.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
168,78,2025,12,0,1,0,0,1,1,2,-1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.6000000000000005,0.0,24.95,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
172,78,2025,13,0,1,0,0,1,1,2,-1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,1.0,5.340000000000001,0.0,25.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
164,78,2025,14,0,1,0,0,1,0,1,-1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.5649999999999995,0.0,27.65,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
160,78,2025,15,0,1,0,0,1,1,3,-2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.67,0.0,26.75,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
180,78,2025,16,0,1,0,0,1,1,3,-2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,1.0,0.0,5.135000000000001,0.0,26.25,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
162,78,2025,17,0,1,0,0,1,1,4,-3,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,4.585,0.0,24.1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,3.8,0.7,0.0
